Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,State,Postal_Code,Region
CA-2015-158792,12/26/2015,2016-02-01,Standard Class,BD-11605,Consumer,United States,Lawrence,Massachusetts,1841,East
CA-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,Home Office,United States,Lakeland,Florida,33801,South
US-2015-138303,2015-03-09,2015-07-09,Standard Class,MG-18145,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CA-2015-102848,2015-07-11,2015-09-11,Second Class,KB-16240,Corporate,United States,Los Angeles,California,90036,West
US-2017-129441,2017-07-09,2017-11-09,Standard Class,JC-15340,Consumer,United States,Los Angeles,California,90032,West
CA-2016-168753,5/29/2016,2016-01-06,Second Class,RL-19615,Consumer,United States,Montgomery,Alabama,36116,South
CA-2016-126613,2016-10-07,7/16/2016,Standard Class,AA-10375,Consumer,United States,Mesa,Arizona,85204,West
US-2017-122637,2017-03-09,2017-08-09,Second Class,EP-13915,Consumer,United States,Chicago,Illinois,60653,Central
CA-2015-147851,2015-03-12,2015-08-12,Standard Class,MP-17470,Home Office,United States,New York City,New York,10009,East
CA-2015-134894,2015-07-12,2015-11-12,Standard Class,DK-12985,Consumer,United States,Henderson,Kentucky,42420,South
CA-2014-140795,2014-01-02,2014-03-02,First Class,BD-11500,Consumer,United States,Green Bay,Wisconsin,54302,Central
CA-2016-136924,7/14/2016,7/17/2016,First Class,ES-14080,Corporate,United States,Tucson,Arizona,85705,West
US-2015-120161,12/18/2015,12/23/2015,Standard Class,LM-17065,Consumer,United States,Springfield,Ohio,45503,East
CA-2014-103849,2014-11-05,5/16/2014,Standard Class,PG-18895,Consumer,United States,Fort Worth,Texas,76106,Central
CA-2017-162929,11/19/2017,11/22/2017,First Class,AS-10135,Home Office,United States,New York City,New York,10035,East
CA-2015-113173,11/15/2015,11/17/2015,Second Class,DK-13225,Corporate,United States,Chicago,Illinois,60653,Central
CA-2016-136406,4/15/2016,4/17/2016,Second Class,BD-11320,Consumer,United States,San Francisco,California,94110,West
CA-2017-112774,2017-11-09,2017-12-09,First Class,RC-19960,Consumer,United States,Jacksonville,Florida,32216,South
CA-2017-101945,11/24/2017,11/28/2017,Standard Class,GT-14710,Consumer,United States,Houston,Texas,77070,Central
CA-2017-100650,6/29/2017,2017-03-07,Second Class,DK-13225,Corporate,United States,Anaheim,California,92804,West
CA-2014-155852,2014-03-03,2014-07-03,Second Class,AJ-10945,Consumer,United States,Wilmington,North Carolina,28403,South
CA-2016-113243,2016-10-06,6/15/2016,Standard Class,OT-18730,Consumer,United States,Los Angeles,California,90045,West
CA-2017-118731,11/20/2017,11/22/2017,Second Class,LP-17080,Consumer,United States,San Francisco,California,94110,West
CA-2014-145576,9/14/2014,9/18/2014,Second Class,CA-12775,Consumer,United States,Tampa,Florida,33614,South
CA-2015-130736,2015-07-12,2015-09-12,First Class,JF-15490,Consumer,United States,Seattle,Washington,98105,West
CA-2017-137099,2017-07-12,2017-10-12,First Class,FP-14320,Consumer,United States,Los Angeles,California,90008,West
CA-2017-156951,2017-01-10,2017-08-10,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,98105,West
CA-2017-164826,12/28/2017,2018-04-01,Standard Class,JF-15415,Consumer,United States,New York City,New York,10024,East
CA-2016-127250,2016-03-11,2016-07-11,Standard Class,SF-20200,Consumer,United States,Marysville,Washington,98270,West
CA-2015-149713,9/18/2015,9/22/2015,Second Class,TG-21640,Consumer,United States,Long Beach,California,90805,West
CA-2017-118640,7/20/2017,7/26/2017,Standard Class,CS-11950,Consumer,United States,Chicago,Illinois,60610,Central
CA-2015-132906,2015-10-09,9/14/2015,Standard Class,CC-12145,Consumer,United States,Los Angeles,California,90004,West
CA-2017-145233,2017-01-12,2017-05-12,Standard Class,DV-13465,Consumer,United States,Denver,Colorado,80219,West
CA-2015-128139,2015-03-07,2015-09-07,Standard Class,BD-11725,Consumer,United States,Richmond,Kentucky,40475,South
US-2016-156986,3/20/2016,3/24/2016,Standard Class,ZC-21910,Consumer,United States,Salem,Oregon,97301,West
CA-2014-135405,2014-09-01,1/13/2014,Standard Class,MS-17830,Consumer,United States,Laredo,Texas,78041,Central
CA-2014-131450,2014-08-08,8/15/2014,Standard Class,LR-16915,Consumer,United States,San Diego,California,92024,West
CA-2016-120180,7/14/2016,7/16/2016,First Class,TP-21130,Consumer,United States,Philadelphia,Pennsylvania,19134,East
US-2016-100720,7/16/2016,7/21/2016,Standard Class,CK-12205,Consumer,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,Consumer,United States,Tampa,Florida,33614,South
US-2014-105767,5/23/2014,5/27/2014,Standard Class,AR-10510,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CA-2016-161816,4/28/2016,2016-01-05,First Class,NB-18655,Corporate,United States,Dallas,Texas,75217,Central
CA-2016-121223,2016-11-09,9/13/2016,Second Class,GD-14590,Corporate,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-138611,11/14/2017,11/17/2017,Second Class,CK-12595,Consumer,United States,Grove City,Ohio,43123,East
CA-2017-117947,8/18/2017,8/23/2017,Second Class,NG-18355,Corporate,United States,New York City,New York,10011,East
US-2014-111171,12/26/2014,12/31/2014,Standard Class,CA-12265,Consumer,United States,Chicago,Illinois,60610,Central
CA-2015-138009,11/29/2015,2015-03-12,Standard Class,SF-20965,Corporate,United States,Dearborn,Michigan,48126,Central
CA-2017-163020,9/15/2017,9/19/2017,Standard Class,MO-17800,Home Office,United States,New York City,New York,10009,East
CA-2017-153787,5/19/2017,5/23/2017,Standard Class,AT-10735,Consumer,United States,Seattle,Washington,98115,West
CA-2017-133431,12/17/2017,12/21/2017,Standard Class,LC-17140,Consumer,United States,San Francisco,California,94122,West
US-2016-135720,2016-11-12,12/13/2016,Second Class,FM-14380,Consumer,United States,Aurora,Colorado,80013,West
CA-2017-144694,9/24/2017,9/26/2017,Second Class,BD-11605,Consumer,United States,Miami,Florida,33180,South
CA-2015-168004,2015-04-10,2015-09-10,Second Class,DJ-13420,Corporate,United States,Warner Robins,Georgia,31088,South
US-2016-123470,8/15/2016,8/21/2016,Standard Class,ME-17725,Consumer,United States,Aurora,Colorado,80013,West
CA-2016-115917,5/20/2016,5/25/2016,Standard Class,RB-19465,Home Office,United States,Vallejo,California,94591,West
CA-2016-147067,12/18/2016,12/22/2016,Standard Class,JD-16150,Corporate,United States,Minneapolis,Minnesota,55407,Central
CA-2017-167913,7/30/2017,2017-03-08,Second Class,JL-15835,Consumer,United States,Mission Viejo,California,92691,West
CA-2017-106103,2017-10-06,6/15/2017,Standard Class,SC-20305,Consumer,United States,Rochester Hills,Michigan,48307,Central
US-2017-127719,7/21/2017,7/25/2017,Standard Class,TW-21025,Home Office,United States,Plainfield,New Jersey,7060,East
CA-2017-126221,12/30/2017,2018-05-01,Standard Class,CC-12430,Home Office,United States,Columbus,Indiana,47201,Central
CA-2016-103947,2016-01-04,2016-08-04,Standard Class,BB-10990,Corporate,United States,Sierra Vista,Arizona,85635,West
CA-2016-160745,2016-11-12,12/16/2016,Second Class,AR-10825,Corporate,United States,Vancouver,Washington,98661,West
CA-2016-132661,10/23/2016,10/29/2016,Standard Class,SR-20740,Home Office,United States,New York City,New York,10024,East
CA-2017-140844,6/19/2017,6/23/2017,Standard Class,AR-10405,Corporate,United States,New York City,New York,10035,East
CA-2016-137239,8/22/2016,8/28/2016,Standard Class,CR-12730,Consumer,United States,Columbus,Ohio,43229,East
US-2016-156097,9/19/2016,9/19/2016,Same Day,EH-14125,Home Office,United States,Aurora,Illinois,60505,Central
CA-2015-146563,8/24/2015,8/28/2015,Standard Class,CB-12025,Consumer,United States,Arlington,Texas,76017,Central
CA-2016-123666,3/26/2016,3/30/2016,Standard Class,SP-20545,Corporate,United States,New York City,New York,10011,East
CA-2016-143308,2016-04-11,2016-04-11,Same Day,RC-19825,Consumer,United States,Louisville,Kentucky,40214,South
CA-2017-132682,2017-08-06,2017-10-06,Second Class,TH-21235,Corporate,United States,Dallas,Texas,75081,Central
CA-2014-156314,12/24/2014,12/26/2014,First Class,RP-19390,Consumer,United States,Cleveland,Ohio,44105,East
US-2017-106663,2017-09-06,6/13/2017,Standard Class,MO-17800,Home Office,United States,Chicago,Illinois,60653,Central
CA-2017-111178,6/15/2017,6/22/2017,Standard Class,TD-20995,Consumer,United States,Quincy,Illinois,62301,Central
CA-2017-130351,2017-05-12,2017-08-12,First Class,RB-19570,Consumer,United States,Columbus,Indiana,47201,Central
US-2017-119438,3/18/2017,3/23/2017,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,75701,Central
CA-2016-164511,11/19/2016,11/24/2016,Standard Class,DJ-13630,Consumer,United States,New York City,New York,10024,East
US-2017-168116,2017-04-11,2017-04-11,Same Day,GT-14635,Corporate,United States,Burlington,North Carolina,27217,South
CA-2014-157784,2014-05-07,2014-08-07,First Class,MC-17845,Consumer,United States,Jackson,Mississippi,39212,South
CA-2017-161480,12/25/2017,12/29/2017,Standard Class,RA-19285,Consumer,United States,New York City,New York,10035,East
US-2014-117135,6/21/2014,6/23/2014,Second Class,NP-18325,Consumer,United States,Waynesboro,Virginia,22980,South
CA-2015-131534,3/28/2015,2015-02-04,Standard Class,AB-10165,Consumer,United States,Los Angeles,California,90036,West
CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,19013,East
CA-2017-114552,2017-02-09,2017-08-09,Standard Class,Dl-13600,Corporate,United States,Cleveland,Ohio,44105,East
CA-2016-163755,2016-04-11,2016-08-11,Second Class,AS-10285,Corporate,United States,Seattle,Washington,98103,West
CA-2015-142027,2015-09-04,4/14/2015,Standard Class,JK-15370,Consumer,United States,Long Beach,California,90805,West
CA-2014-138527,2014-12-09,9/17/2014,Standard Class,BN-11470,Corporate,United States,Cary,North Carolina,27511,South
CA-2014-112158,2014-02-12,2014-04-12,First Class,DP-13165,Consumer,United States,New York City,New York,10035,East
CA-2014-113887,2014-05-04,2014-07-04,First Class,TH-21550,Home Office,United States,New York City,New York,10035,East
CA-2017-146136,2017-03-09,2017-07-09,Standard Class,AP-10915,Consumer,United States,Palm Coast,Florida,32137,South
US-2017-100048,5/19/2017,5/24/2017,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,10550,East
CA-2014-153150,2014-01-07,2014-06-07,Second Class,Dl-13600,Corporate,United States,Seattle,Washington,98105,West
CA-2014-130092,2014-11-01,1/14/2014,First Class,SV-20365,Consumer,United States,Dover,Delaware,19901,East
CA-2017-108910,9/24/2017,9/29/2017,Standard Class,KC-16540,Consumer,United States,Newark,Ohio,43055,East
CA-2014-104472,2014-02-06,2014-07-06,Standard Class,CK-12325,Home Office,United States,Orem,Utah,84057,West
CA-2016-112942,2/13/2016,2/18/2016,Standard Class,RD-19810,Home Office,United States,Los Angeles,California,90045,West
CA-2016-142335,12/15/2016,12/19/2016,Standard Class,MP-17965,Corporate,United States,Detroit,Michigan,48205,Central
CA-2014-117429,2014-07-10,10/13/2014,Standard Class,MR-17545,Home Office,United States,Philadelphia,Pennsylvania,19140,East
CA-2016-114713,2016-07-07,2016-12-07,Standard Class,SC-20695,Corporate,United States,Hialeah,Florida,33012,South
CA-2017-144113,9/16/2017,9/20/2017,Standard Class,JF-15355,Consumer,United States,Austin,Texas,78745,Central
US-2016-150861,2016-03-12,2016-06-12,First Class,EG-13900,Consumer,United States,Oceanside,New York,11572,East
CA-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,98115,West
CA-2014-132500,2014-08-09,2014-12-09,Standard Class,GZ-14470,Consumer,United States,San Francisco,California,94110,West
CA-2014-112326,2014-04-01,2014-08-01,Standard Class,PO-19195,Home Office,United States,Naperville,Illinois,60540,Central
US-2016-146710,8/27/2016,2016-01-09,Standard Class,SS-20875,Consumer,United States,Dallas,Texas,75220,Central
CA-2014-124429,5/27/2014,5/27/2014,Same Day,MH-17785,Corporate,United States,San Diego,California,92105,West
CA-2016-150889,3/20/2016,3/22/2016,Second Class,PB-19105,Consumer,United States,Evanston,Illinois,60201,Central
CA-2017-126074,2017-02-10,2017-06-10,Standard Class,RF-19735,Consumer,United States,Trenton,Michigan,48183,Central
CA-2016-110499,2016-07-04,2016-09-04,First Class,YC-21895,Corporate,United States,San Francisco,California,94110,West
CA-2015-135272,2015-07-12,2015-12-12,Standard Class,MS-17830,Consumer,United States,Los Angeles,California,90036,West
CA-2016-140928,9/18/2016,9/22/2016,Standard Class,NB-18655,Corporate,United States,Jacksonville,Florida,32216,South
CA-2014-106803,12/29/2014,2015-02-01,Standard Class,DC-13285,Consumer,United States,Cottage Grove,Minnesota,55016,Central
CA-2017-117240,7/23/2017,7/28/2017,Standard Class,CP-12340,Corporate,United States,New York City,New York,10009,East
CA-2017-133333,9/18/2017,9/22/2017,Standard Class,BF-11020,Corporate,United States,Green Bay,Wisconsin,54302,Central
CA-2015-112319,8/31/2015,2015-05-09,Standard Class,AR-10510,Consumer,United States,Los Angeles,California,90004,West
CA-2017-126046,2017-03-11,2017-07-11,Standard Class,JC-16105,Corporate,United States,Atlanta,Georgia,30318,South
CA-2015-114923,2015-08-02,2/13/2015,Standard Class,LH-17020,Consumer,United States,Columbus,Ohio,43229,East
CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,Corporate,United States,Bossier City,Louisiana,71111,South
CA-2014-106810,5/14/2014,5/20/2014,Standard Class,AJ-10795,Corporate,United States,Saint Petersburg,Florida,33710,South
CA-2016-157245,5/19/2016,5/24/2016,Standard Class,LE-16810,Consumer,United States,Arlington,Virginia,22204,South
CA-2017-104220,1/30/2017,2017-05-02,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central
CA-2014-165974,6/29/2014,2014-06-07,Standard Class,DL-12865,Consumer,United States,Cincinnati,Ohio,45231,East
CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,Home Office,United States,San Francisco,California,94110,West
US-2015-157014,2015-03-10,2015-06-10,Second Class,BM-11785,Consumer,United States,Columbus,Ohio,43229,East
CA-2015-154921,5/23/2015,5/28/2015,Standard Class,EA-14035,Corporate,United States,Columbia,South Carolina,29203,South
CA-2017-129567,3/17/2017,3/21/2017,Second Class,CL-12565,Consumer,United States,Lancaster,California,93534,West
CA-2015-154620,2015-12-12,12/16/2015,Standard Class,LT-17110,Consumer,United States,Lancaster,California,93534,West
CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,Consumer,United States,Richmond,Virginia,23223,South
CA-2016-105256,5/20/2016,5/20/2016,Same Day,JK-15730,Consumer,United States,Asheville,North Carolina,28806,South
CA-2014-156433,9/20/2014,9/26/2014,Standard Class,ES-14020,Consumer,United States,San Francisco,California,94110,West
CA-2017-151428,9/21/2017,9/26/2017,Standard Class,RH-19495,Consumer,United States,Rochester,Minnesota,55901,Central
CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,Corporate,United States,Rochester,New York,14609,East
CA-2015-101910,11/27/2015,2015-03-12,Standard Class,CD-11920,Consumer,United States,Lake Elsinore,California,92530,West
CA-2017-105809,2/20/2017,2/23/2017,First Class,HW-14935,Corporate,United States,San Diego,California,92105,West
CA-2016-136133,8/18/2016,8/23/2016,Second Class,HW-14935,Corporate,United States,New York City,New York,10024,East
CA-2016-115504,2016-12-03,3/17/2016,Standard Class,MC-18130,Corporate,United States,Monroe,Louisiana,71203,South
CA-2017-135783,4/22/2017,4/24/2017,First Class,GM-14440,Consumer,United States,San Francisco,California,94122,West
CA-2014-134313,2014-01-11,2014-07-11,Standard Class,RA-19915,Consumer,United States,Denver,Colorado,80219,West
CA-2015-140921,2015-03-02,2015-05-02,First Class,AA-10375,Consumer,United States,Omaha,Nebraska,68104,Central
CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Consumer,United States,Edmonds,Washington,98026,West
CA-2017-143686,5/14/2017,5/14/2017,Same Day,PJ-19015,Consumer,United States,Santa Ana,California,92704,West
CA-2015-106565,3/20/2015,3/23/2015,First Class,BW-11110,Corporate,United States,Milwaukee,Wisconsin,53209,Central
CA-2016-149370,9/15/2016,9/19/2016,Standard Class,DB-13210,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-140858,6/28/2014,2014-02-07,Standard Class,CA-12775,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-101434,6/20/2017,6/27/2017,Standard Class,TR-21325,Consumer,United States,Belleville,New Jersey,7109,East
US-2014-102071,2014-09-05,5/15/2014,Standard Class,PG-18820,Consumer,United States,San Francisco,California,94110,West
CA-2017-126956,8/21/2017,8/28/2017,Standard Class,GT-14710,Consumer,United States,Lakeville,Minnesota,55044,Central
CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South
CA-2016-165316,7/23/2016,7/27/2016,Standard Class,JB-15400,Corporate,United States,Tampa,Florida,33614,South
